model,model_display,tier,K,rho,N,epsilon,test_mse_mean,test_mse_std,test_mse_count,test_mae_mean,test_mae_std,test_mae_count,ar_vpt_mean,ar_vpt_std,ar_vpt_count,ar_vpt_std_mean,ar_vpt_std_std,ar_vpt_std_count,best_val_mse_mean,best_val_mse_std,best_val_mse_count,train_time_s_mean,train_time_s_std,train_time_s_count
staeformer,STAEformer,6-LearnedAttn,0.5,0.1,8,0.05,0.3162040611108144,0.005528674747193755,3,0.2984527150789897,0.0045354217479937325,3,12.766666666666666,1.0750968948580097,3,4.610257698263267,0.7285505702464499,3,0.3358592172592491,0.005372524612056856,3,9039.743380784988,1941.1253534812217,3
staeformer,STAEformer,6-LearnedAttn,0.5,0.1,16,0.05,0.3132651746273041,0.006368910030750054,3,0.29412782192230225,0.005790145974656337,3,13.316666666666668,0.4932882862316252,3,2.702253274847722,0.16730468571484716,3,0.31103455984054446,0.0055447274737097825,3,12202.701138416925,706.3061863378831,3
staeformer,STAEformer,6-LearnedAttn,0.5,0.1,32,0.05,0.3323936065038045,0.004715742428928669,3,0.3065909743309021,0.003357868665236593,3,14.4,0.9643650760992959,3,3.034388621828023,1.2323670466143375,3,0.3244282250387558,0.00419161548171331,3,15897.00540860494,1568.7894252098272,3
staeformer,STAEformer,6-LearnedAttn,0.5,0.15,8,0.075,0.3651371995608012,0.0073549268585526625,3,0.34198864301045734,0.005568342159015371,3,11.383333333333333,1.1449162997063733,3,4.581202093451869,0.6423636574622763,3,0.36156204440051715,0.007461659504871937,3,10296.210095246634,129.0891414045812,3
staeformer,STAEformer,6-LearnedAttn,0.5,0.15,16,0.075,0.4124302764733632,0.001700762461732611,3,0.36816689372062683,0.0014678154693826757,3,12.1,0.2291287847477922,3,2.416406388748815,0.15482327544934438,3,0.40711596075442374,0.0019403899840861043,3,12285.597831964493,16.13957881714201,3
staeformer,STAEformer,6-LearnedAttn,0.5,0.15,32,0.075,0.41150792439778644,0.0026682356774298532,3,0.36562403043111164,0.0031520995432029447,3,17.416666666666668,3.063630743633008,3,9.245932937195303,6.082584662898704,3,0.41108014494528144,0.002610297084579898,3,18346.016350189846,953.8200226252329,3
staeformer,STAEformer,6-LearnedAttn,0.5,0.2,8,0.1,0.4521084229151408,0.0013594091528853767,3,0.4053858419259389,0.0014657630944473036,3,8.866666666666667,0.10408329997330726,3,3.888934851115655,0.16364163793816422,3,0.4528632702726745,0.0016892241028985218,3,10290.391488234201,76.11291724969541,3
staeformer,STAEformer,6-LearnedAttn,0.5,0.2,16,0.1,0.46607439716657,0.00430581113596108,3,0.4132319887479146,0.0032086811731874636,3,11.85,0.7762087348130022,3,4.054645990867614,0.4225148909941281,3,0.47098515932504803,0.00397995745611835,3,13140.634449720383,35.304681618254314,3
staeformer,STAEformer,6-LearnedAttn,0.5,0.2,32,0.1,0.47497305274009705,0.002577873889107817,3,0.4178442756334941,0.0033664600720790983,3,13.700000000000001,0.43588989435406794,3,3.1816905764945713,0.7350289879783413,3,0.4658462792344816,0.0026796252466875603,3,16617.63622013728,3777.6782130952697,3
staeformer,STAEformer,6-LearnedAttn,0.5,0.3,8,0.15,0.5608408649762472,0.001085857392529459,3,0.4903973340988159,0.0004872590147662292,3,10.15,0.2783882181415023,3,3.4026675515299085,0.3827927646236115,3,0.5258445531902604,0.0012425450903944064,3,10148.123293876648,0.6607562980062723,3
staeformer,STAEformer,6-LearnedAttn,0.5,0.3,16,0.15,0.5728277166684469,0.0007508213519824437,3,0.4958183765411377,0.002838411878926516,3,11.916666666666666,0.23629078131263015,3,2.976133638670731,0.568060601660399,3,0.5475544776142555,0.0010450267487598123,3,12397.030910730362,158.7361228149069,3
staeformer,STAEformer,6-LearnedAttn,0.5,0.3,32,0.15,0.5682483712832133,0.0018013195466306188,3,0.49496851364771527,0.003273056958956906,3,12.133333333333333,1.109429282709509,3,4.873385772427355,1.6332993202882162,3,0.5843071654454728,0.001816387666344375,3,16995.938709259033,3287.280169604084,3
staeformer,STAEformer,6-LearnedAttn,0.5,0.4,8,0.2,0.6103561719258627,0.001167299920357465,3,0.540533204873403,0.0011170588712655879,3,7.2,0.47696960070847255,3,3.7906089918677797,0.09708350094997271,3,0.6300528480304491,0.001332937486801395,3,10355.379862229029,169.04028931593092,3
staeformer,STAEformer,6-LearnedAttn,0.5,0.4,16,0.2,0.6478565335273743,0.0031729527116068344,3,0.557938814163208,0.0006141573311516934,3,10.483333333333333,0.46457866215887905,3,5.990829990431526,1.0117727208317668,3,0.6390984426204154,0.0030799676177996694,3,12907.015788475672,13.449800951261446,3
staeformer,STAEformer,6-LearnedAttn,0.5,0.4,32,0.2,0.6540941993395487,0.0015921020468223428,3,0.5641526381174723,0.002087918156216214,3,12.066666666666668,0.7653975002136683,3,5.151617361053029,0.44582266423493566,3,0.659329357773981,0.0015870247555838182,3,18809.713462114334,28.67790954277397,3
staeformer,STAEformer,6-LearnedAttn,0.5,0.5,8,0.25,0.6794534921646118,0.00040885610029590405,3,0.5964953700701395,0.0005303982281587471,3,7.316666666666666,0.36855573979159895,3,3.2048912928660296,0.2859330365090165,3,0.6810043164277569,0.00034261116833454123,3,10157.47689294815,31.03399108714786,3
staeformer,STAEformer,6-LearnedAttn,0.5,0.5,16,0.25,0.6901872356732687,0.0012303766080783028,3,0.6024905840555826,0.0014513072599292055,3,7.6499999999999995,0.1499999999999998,3,4.4834851412023715,0.12763809355491496,3,0.7038362475185908,0.0012836715181775379,3,12744.56654659907,16.437188444047045,3
staeformer,STAEformer,6-LearnedAttn,0.5,0.5,32,0.25,0.7091366648674011,0.0019085917361407188,3,0.613750676314036,0.0007288993309648347,3,9.4,0.050000000000000044,3,3.3900901403451855,0.1357691441437927,3,0.705682988276117,0.001959332018242486,3,18868.749017635982,59.18089702190451,3
staeformer,STAEformer,6-LearnedAttn,0.97,0.05,8,0.0485,0.36953023076057434,0.0026684158682052355,3,0.34561346968015033,0.0012716746321289627,3,10.983333333333334,1.1930353445448845,3,5.1287341347014,1.0933340126983262,3,0.3646412959662945,0.0023646109169988896,3,9794.596676111221,1040.221370964237,3
staeformer,STAEformer,6-LearnedAttn,0.97,0.05,16,0.0485,0.37418729066848755,0.003144788800307864,3,0.3503843347231547,0.0024805208650413133,3,12.450000000000001,0.649999999999999,3,4.2999403795491284,1.9658380143044212,3,0.3733878741648355,0.002932666439687725,3,11246.371818939844,2681.9283051779116,3
staeformer,STAEformer,6-LearnedAttn,0.97,0.05,32,0.0485,0.3817741374174754,0.005184324639130059,3,0.357227901617686,0.004491451946885396,3,13.333333333333334,0.5507570547286104,3,1.668406335096358,0.7447351552837476,3,0.3811866364480799,0.005197124554073431,3,11355.313851118088,751.5464374221365,3
staeformer,STAEformer,6-LearnedAttn,0.97,0.075,8,0.07275,0.44368985295295715,0.0016998177846701708,3,0.4078093071778615,0.0008127350255459266,3,10.516666666666667,0.1892969448600089,3,4.56219462565058,0.26138151527496545,3,0.44333160435356,0.0019435993293758062,3,9916.509934504827,103.11642044258365,3
staeformer,STAEformer,6-LearnedAttn,0.97,0.075,16,0.07275,0.45024511218070984,0.0013229734601019844,3,0.4075555702050527,0.0009025520026205378,3,12.25,0.4821825380496477,3,4.4151250480522855,0.24239681328752724,3,0.46562296458126845,0.0014159667699294627,3,11753.105775435766,285.267567527363,3
staeformer,STAEformer,6-LearnedAttn,0.97,0.075,32,0.07275,0.46090864141782123,0.003987784881451755,3,0.41682987411816913,0.0034068374824884613,3,13.466666666666667,0.22546248764114415,3,3.3548285219747687,0.4900901776376303,3,0.46046951469278996,0.004185527632159086,3,14224.41905037562,3761.067906889148,3
staeformer,STAEformer,6-LearnedAttn,0.97,0.1,8,0.097,0.5045077204704285,0.001202276340612725,3,0.45453254381815594,0.0012744865574510105,3,10.466666666666667,0.5795112883571238,3,4.9955170064462715,0.5955793460649261,3,0.49821062024365065,0.0013540530885929741,3,10192.298292795816,4.69361826043135,3
staeformer,STAEformer,6-LearnedAttn,0.97,0.1,16,0.097,0.5121362805366516,0.0009301829078845382,3,0.4576290448506673,0.0005720351139666702,3,13.299999999999999,0.6062177826491065,3,3.8080779601484855,0.44194272722495,3,0.5096052164756131,0.0009851206607439033,3,12853.054277102152,17.086895238972797,3
staeformer,STAEformer,6-LearnedAttn,0.97,0.1,32,0.097,0.5201853315035502,0.002220946530088486,3,0.4614500006039937,0.0009003429372234471,3,12.299999999999999,0.30413812651491134,3,2.1869172187332437,0.38547323851609133,3,0.5238648063177876,0.002193970558650273,3,15554.221725702286,1465.0300556915101,3
staeformer,STAEformer,6-LearnedAttn,0.97,0.15,8,0.1455,0.6001304586728414,0.0018880951295558084,3,0.5313331683476766,0.0006770396526138788,3,9.216666666666667,0.23094010767585052,3,4.103407238857753,0.5425159427470205,3,0.6001426893967304,0.00140489760781032,3,9077.998747110367,1364.6856219114723,3
staeformer,STAEformer,6-LearnedAttn,0.97,0.15,16,0.1455,0.609798530737559,0.0009751861017991566,3,0.5375023484230042,0.00028127382609426696,3,9.283333333333333,0.5838093296045669,3,4.189936675809396,0.2835418471071911,3,0.6137165528148363,0.0011516004164373777,3,7769.146126826604,0.042709473620417826,3
staeformer,STAEformer,6-LearnedAttn,0.97,0.15,32,0.1455,0.6206560333569845,0.001650149149354965,3,0.541892389456431,0.0019265536628873467,3,11.766666666666666,0.2516611478423586,3,1.4949693852739185,0.2293464750995398,3,0.6195821181823852,0.0018503729822485623,3,13861.984852870306,876.6280252706274,3
staeformer,STAEformer,6-LearnedAttn,0.97,0.2,8,0.194,0.6656631032625834,0.0009518952135122187,3,0.5861025452613831,0.0006445250746843932,3,7.05,0.34999999999999964,3,3.9372868729556028,0.30888204881028386,3,0.6642573705108464,0.00107181787985982,3,8057.333110809326,10.08001844595334,3
staeformer,STAEformer,6-LearnedAttn,0.97,0.2,16,0.194,0.6828186710675558,0.0014073478567551779,3,0.5964479645093282,0.00032181566316725,3,8.799999999999999,0.21794494717703244,3,3.8928817486799887,0.4008834446461367,3,0.6835991360069863,0.001498280462112045,3,8253.203771193823,0.12171186080348773,3
staeformer,STAEformer,6-LearnedAttn,0.97,0.2,32,0.194,0.6858915686607361,0.0006956792596951289,3,0.5967393120129904,0.00040798215684625634,3,9.799999999999999,0.04999999999999938,3,3.788765743120942,0.07335676948879828,3,0.6898080809500929,0.000759407649879556,3,14927.971480607986,30.29895804828684,3
staeformer,STAEformer,6-LearnedAttn,0.97,0.3,8,0.291,0.7591765721638998,0.0004910870969744351,3,0.6655191977818807,0.001017335758366641,3,4.5,0.13228756555322965,3,3.197735427480126,0.41137841916870405,3,0.7647079512382972,0.0004266003252072148,3,7911.665838718414,66.20912469093267,3
staeformer,STAEformer,6-LearnedAttn,0.97,0.3,16,0.291,0.7755474249521891,9.060773238076103e-05,3,0.6766035159428915,0.0006212405706323503,3,5.5,0.390512483795333,3,2.3688445018011683,0.3245975807512477,3,0.7740093344475504,0.00010040103879473555,3,7326.028196016948,11.989018068278456,3
staeformer,STAEformer,6-LearnedAttn,0.97,0.3,32,0.291,0.7833960652351379,0.0009257048587930861,3,0.6815577944119772,0.0007168682427443075,3,7.400000000000001,0.0,3,2.7309811639836776,0.15037560623165017,3,0.7831233215755288,0.0009216972805257177,3,15124.384060939154,34.307341174731036,3
staeformer,STAEformer,6-LearnedAttn,0.97,0.4,8,0.388,0.823129673798879,0.0005604149796842405,3,0.7205122311909994,0.0007905830176109842,3,4.716666666666667,0.20207259421636917,3,3.1893237291485534,0.3256857780667537,3,0.8204129968972258,0.0006083142859600012,3,7796.921693642934,6.3048614030897285,3
staeformer,STAEformer,6-LearnedAttn,0.97,0.4,16,0.388,0.8217579325040182,0.02960051653068769,3,0.720503588517507,0.01944413954416124,3,6.1499999999999995,0.1999999999999994,3,3.462759465961549,0.5149711849613821,3,0.8228189004435725,0.02961357442577394,3,8103.714559316635,755.3367589939601,3
staeformer,STAEformer,6-LearnedAttn,0.97,0.4,32,0.388,0.8403151631355286,0.006326624400425021,3,0.7324783603350321,0.004520959123914952,3,6.25,0.5766281297335403,3,3.0185953747178247,1.039650395853447,3,0.8413978390081315,0.0063438903625595055,3,15177.800296386084,26.671300749061952,3
staeformer,STAEformer,6-LearnedAttn,0.97,0.5,8,0.485,0.8603735367457072,0.008997970792925213,3,0.7519572377204895,0.006582933268762118,3,5.033333333333334,0.1892969448600089,3,3.3328786471838137,0.019490631577367322,3,0.8563652264823887,0.008864046933580897,3,7782.815363645554,9.054319955847188,3
staeformer,STAEformer,6-LearnedAttn,0.97,0.5,16,0.485,0.8352859218915304,0.026317111949519904,3,0.7351881861686707,0.018699841948129594,3,6.966666666666666,0.38188130791298663,3,3.2589124792129653,0.14742516489732688,3,0.8364799607285401,0.026465750954552458,3,7298.268570741017,63.38624092129311,3
staeformer,STAEformer,6-LearnedAttn,0.97,0.5,32,0.485,0.8474393884340922,0.025179308412776866,3,0.7448127269744873,0.017583615552172527,3,5.916666666666667,0.11547005383792538,3,2.3291512034180957,0.40476166743412756,3,0.8484651811927351,0.025115103277423775,3,15216.524429321289,29.764194604236096,3
staeformer,STAEformer,6-LearnedAttn,2.0,0.05,8,0.1,0.6328335205713908,0.005644508195396076,3,0.5652633508046468,0.004479225785990288,3,8.016666666666667,0.2020725942163685,3,3.409207921756454,0.3869134520142173,3,0.6373468155660081,0.005546298490241341,3,7306.5998611450195,935.0921450030382,3
staeformer,STAEformer,6-LearnedAttn,2.0,0.05,16,0.1,0.6351921558380127,0.0013079649591874634,3,0.5653673807779948,0.0011621883334121516,3,8.183333333333334,0.12583057392117908,3,2.1108678662320957,0.15844644825031598,3,0.6371044884117738,0.0012745102896979943,3,8154.19044359525,760.8735141074638,3
staeformer,STAEformer,6-LearnedAttn,2.0,0.05,32,0.1,0.6470568776130676,0.007794982321693256,3,0.57464466492335,0.007584069748449505,3,9.85,0.4769696007084724,3,3.231187501721536,0.39101277866306056,3,0.6429293544010295,0.00782263109605112,3,11073.214235623678,3440.94442283987,3
staeformer,STAEformer,6-LearnedAttn,2.0,0.075,8,0.15,0.6943157315254211,0.002846111275743374,3,0.6135781009991964,0.0018882833311301213,3,6.716666666666666,0.14433756729740638,3,2.8410310252180846,0.16298487850846397,3,0.6923053586930128,0.002784945220854736,3,7463.801012913386,23.824686857361495,3
staeformer,STAEformer,6-LearnedAttn,2.0,0.075,16,0.15,0.6986906131108602,0.00015997851495967944,3,0.615333100159963,0.0005630190519419258,3,7.966666666666666,0.1527525231651949,3,3.0843139733004463,0.23560766361777066,3,0.6999693337307079,0.0002462908592031768,3,6902.8610869248705,11.713587553063215,3
staeformer,STAEformer,6-LearnedAttn,2.0,0.075,32,0.15,0.7040098508199056,0.0009799651478036298,3,0.6178149382273356,0.0007250246424278413,3,9.216666666666667,0.3883726732577016,3,2.814731942707175,0.14027165093431174,3,0.7052991092720932,0.0010370470324601456,3,14476.91861041387,255.26005237904212,3
staeformer,STAEformer,6-LearnedAttn,2.0,0.1,8,0.2,0.7409378488858541,5.674591747682329e-05,3,0.6502893765767416,0.00029265619787943476,3,5.016666666666667,0.23094010767585038,3,2.646052207577069,0.13733743904987566,3,0.7421721396132904,2.6575649167225613e-05,3,7773.480898062388,4.222179305650785,3
staeformer,STAEformer,6-LearnedAttn,2.0,0.1,16,0.2,0.7523961663246155,0.00032052598210651704,3,0.6578675508499146,0.0001681961967356556,3,6.283333333333334,0.20816659994661332,3,2.156645691462883,0.18592751878587999,3,0.7550824205796479,0.0003219813576873777,3,7533.535675446193,511.3266455389829,3
staeformer,STAEformer,6-LearnedAttn,2.0,0.1,32,0.2,0.756621519724528,0.0012449079478649315,3,0.659809390703837,0.00017596250533637937,3,7.533333333333334,0.30550504633038916,3,2.5992953561871244,0.2132966876350318,3,0.7564961130500731,0.0012596677134261173,3,15266.851594924927,19.453163341061437,3
staeformer,STAEformer,6-LearnedAttn,2.0,0.15,8,0.3,0.812246839205424,0.00014145391996299114,3,0.7098118265469869,0.0004990804836815855,3,4.95,0.22912878474779205,3,2.7452892950714136,0.11760114603800069,3,0.813442895947213,0.00012510079374717888,3,8315.716736237207,195.22651115762437,3
staeformer,STAEformer,6-LearnedAttn,2.0,0.15,16,0.3,0.821084201335907,0.0006131711394698163,3,0.7150515715281168,0.00048657409573755507,3,5.366666666666667,0.3013856886670858,3,2.9560668777991452,0.0017090840287475057,3,0.8238849827633469,0.0005605042551207842,3,7710.212336142858,83.316223067991,3
staeformer,STAEformer,6-LearnedAttn,2.0,0.15,32,0.3,0.8264129956563314,0.0009002660395868675,3,0.7187922596931458,0.00022201770083259497,3,6.1000000000000005,0.3000000000000005,3,2.3008002894812747,0.5044571754711461,3,0.8264916884572432,0.0008116901348829219,3,14772.018011887869,54.38033266545821,3
staeformer,STAEformer,6-LearnedAttn,2.0,0.2,8,0.4,0.8535597721735636,0.004339363374551307,3,0.744735598564148,0.002711399325676828,3,3.783333333333333,0.028867513459481187,3,1.6337536390451728,0.004854931511676673,3,0.852585218720436,0.00435619512066317,3,7812.017525990804,9.506714914867935,3
staeformer,STAEformer,6-LearnedAttn,2.0,0.2,16,0.4,0.8659698963165283,0.0008165999679776385,3,0.7530718445777893,0.0009035826925426196,3,4.95,0.15000000000000024,3,1.9816569421877939,0.0911243393302985,3,0.8654062339676935,0.0008384752015966807,3,7646.283996423085,465.11640368378283,3
staeformer,STAEformer,6-LearnedAttn,2.0,0.2,32,0.4,0.870703915754954,0.0007174960068478459,3,0.7559243440628052,0.0004366726748096564,3,5.533333333333334,0.14433756729740657,3,2.394155901395735,0.06727763163162646,3,0.8701781024191674,0.0006938378080094714,3,15295.523179928461,5.2886320115252055,3
staeformer,STAEformer,6-LearnedAttn,2.0,0.3,8,0.6,0.9088024894396464,0.0005791399491628862,3,0.7906168699264526,0.0006986314673921338,3,3.016666666666667,0.07637626158259736,3,1.7064028625856078,0.0321544062216193,3,0.9091730400294508,0.0006081289041564794,3,8154.26963186264,118.83023915809197,3
staeformer,STAEformer,6-LearnedAttn,2.0,0.3,16,0.6,0.896798312664032,0.0336659764443494,3,0.7824361721674601,0.02414509456002395,3,3.516666666666667,0.2929732638541159,3,1.6341326070986104,0.18211516583098847,3,0.896806601757345,0.033660474594297704,3,7682.850498278935,140.32529839256821,3
staeformer,STAEformer,6-LearnedAttn,2.0,0.3,32,0.6,0.921100894610087,0.0009313891622262972,3,0.800250510374705,0.00023073001362809101,3,4.583333333333333,0.2020725942163692,3,2.178486727610641,0.07101666308988933,3,0.9206813717854222,0.000902664395396982,3,14860.074617624283,24.57537034133262,3
staeformer,STAEformer,6-LearnedAttn,2.0,0.4,8,0.8,0.9341449936230978,0.014224230961815004,3,0.8129071593284607,0.009925608042058385,3,1.95,0.34999999999999987,3,1.2242687010689746,0.022343262392246547,3,0.9337684694827764,0.014219310060205655,3,7779.3832868735,6.209188415711552,3
staeformer,STAEformer,6-LearnedAttn,2.0,0.4,16,0.8,0.9277580777804056,0.026902095764779917,3,0.8086206714312235,0.019409513122126784,3,3.3166666666666664,0.3547299442298795,3,2.073360036319977,0.022742904098574074,3,0.9273938050945802,0.02690247858267767,3,7706.491796414058,475.4738674495288,3
staeformer,STAEformer,6-LearnedAttn,2.0,0.4,32,0.8,0.9377735654513041,0.015774013978648083,3,0.8164761861165365,0.010907787936466204,3,2.9166666666666665,0.5838093296045664,3,1.7070179694421075,0.4504269951974645,3,0.9383893180251782,0.015774688430004274,3,15250.198013385138,8.688196294159717,3
staeformer,STAEformer,6-LearnedAttn,2.0,0.5,8,1.0,0.9490203857421875,0.025473275919558728,3,0.8252973755200704,0.01857310264305898,3,1.6500000000000001,0.739932429347437,3,1.4290232667364027,0.6561926201116794,3,0.9490924170606353,0.025429150926542864,3,7994.038667122523,36.80629454263708,3
staeformer,STAEformer,6-LearnedAttn,2.0,0.5,16,1.0,0.9527666568756104,0.027084770712589468,3,0.8287655711174011,0.019762453568614342,3,2.766666666666667,0.2020725942163692,3,2.336574151161727,0.5367791484253873,3,0.95275957708864,0.027061491776441883,3,7631.827684084575,226.36240435979263,3
staeformer,STAEformer,6-LearnedAttn,2.0,0.5,32,1.0,0.9520225922266642,0.02181641740639977,3,0.828514575958252,0.0159877040420489,3,2.9166666666666665,0.028867513459481506,3,1.5085718750469355,0.008145349965491431,3,0.9524478250971632,0.021812032157109567,3,14959.56977645556,38.65126406670863,3
staeformer,STAEformer,6-LearnedAttn,6.5,0.05,8,0.325,0.9265036781628927,0.002257094969496119,3,0.8054530819257101,0.001572356802121502,3,2.4499999999999997,0.18027756377319967,3,1.614720399219377,0.2788674389691689,3,0.9246410888939978,0.0022746144278201247,3,7799.67460378011,4.822721618811226,3
staeformer,STAEformer,6-LearnedAttn,6.5,0.05,16,0.325,0.9270573457082113,0.00130084583323673,3,0.8062376578648885,0.0006431924854150848,3,2.9,0.10000000000000009,3,2.2244246351185173,0.23000557388197074,3,0.927147580965558,0.0013098026743775537,3,7771.611911853154,490.0874568443259,3
staeformer,STAEformer,6-LearnedAttn,6.5,0.05,32,0.325,0.9284132917722067,0.0009181689629296123,3,0.807394782702128,0.0007885105854034058,3,2.466666666666667,0.12583057392117913,3,1.1275467099769096,0.02139217684971874,3,0.9288443097112739,0.0009038402026587787,3,11184.483523686727,5.01720579935654,3
staeformer,STAEformer,6-LearnedAttn,6.5,0.075,8,0.4875,0.9428538282712301,0.0003525943598346108,3,0.818924347559611,0.00021181613419968154,3,2.4499999999999997,0.04999999999999993,3,1.9506226072908628,0.10657000463871255,3,0.9435485665720886,0.00033093482307824164,3,5731.121703306834,0.005719444370487955,3
staeformer,STAEformer,6-LearnedAttn,6.5,0.075,16,0.4875,0.9458378354708353,0.0013335695684026118,3,0.8213848074277242,0.0010547052290269074,3,1.8333333333333333,0.028867513459481346,3,1.3184459339203811,0.0071048570162565,3,0.9455938841119815,0.001325567790024666,3,6543.89120721817,0.03309083589074429,3
staeformer,STAEformer,6-LearnedAttn,6.5,0.075,32,0.4875,0.9486029942830404,0.0010431024078091991,3,0.8234382669130961,0.0007624055936730069,3,3.266666666666667,0.028867513459481187,3,2.2773107841752065,0.1152535831068209,3,0.9471503134337832,0.00105106583465677,3,11047.437770446142,4.5668680235004775,3
staeformer,STAEformer,6-LearnedAttn,6.5,0.1,8,0.65,0.9437747597694397,0.02369722192143929,3,0.8202917178471884,0.01792280306527578,3,2.2666666666666666,0.32532035493238565,3,2.109913267129011,0.09949375754022918,3,0.9433763210121106,0.023654798280037463,3,5721.281905730565,0.6354879107719301,3
staeformer,STAEformer,6-LearnedAttn,6.5,0.1,16,0.65,0.9590489268302917,0.00030982544234970646,3,0.8324401577313741,0.0001960310532242957,3,1.7166666666666668,0.10408329997330652,3,1.2343881915603847,0.09043610343455104,3,0.960262959051921,0.00030241757063460947,3,6563.317230780919,0.27781355580079864,3
staeformer,STAEformer,6-LearnedAttn,6.5,0.1,32,0.65,0.9610971411069235,0.0009071307285175965,3,0.8342190583546957,0.000605772407082329,3,2.1666666666666665,0.028867513459481506,3,1.5507721465834325,0.012594604857570944,3,0.9616585220767787,0.0009006742763874734,3,11043.541395266851,3.8180963719090677,3
staeformer,STAEformer,6-LearnedAttn,6.5,0.15,8,0.975,0.9639548858006796,0.021654159914306182,3,0.8378249208132426,0.01576289095903641,3,2.6666666666666665,0.07637626158259717,3,2.9179417539452728,0.07696675174500985,3,0.9635255809747756,0.021608265154470375,3,5742.819993575414,0.6916990819597604,3
staeformer,STAEformer,6-LearnedAttn,6.5,0.15,16,0.975,0.9798370401064554,0.002075932250137943,3,0.8496543169021606,0.0015415081938311077,3,1.9666666666666668,0.057735026918962595,3,1.376842417869361,0.03817636092503643,3,0.9806416975192135,0.002065303590785754,3,6569.097492694855,0.023546176309873493,3
staeformer,STAEformer,6-LearnedAttn,6.5,0.15,32,0.975,0.9708875815073649,0.018287664218761518,3,0.8430287639300028,0.013872883187922517,3,2.1999999999999997,0.0500000000000001,3,1.4338714438346905,0.05932136068172113,3,0.9720721083996517,0.01830563343003802,3,11269.81424498558,16.410085100422183,3
staeformer,STAEformer,6-LearnedAttn,6.5,0.2,8,1.3,0.9907120863596598,0.00010216441865529902,3,0.858343501885732,0.000349568798768434,3,1.3,0.19999999999999996,3,1.3326000242027922,0.1061402998020846,3,0.9894889582321628,9.227866403647342e-05,3,5014.277903954188,1084.6580633877084,3
staeformer,STAEformer,6-LearnedAttn,6.5,0.2,16,1.3,0.9928176999092102,0.0002161850934497992,3,0.8599875569343567,0.00024298983215620157,3,1.5,0.08660254037844398,3,1.429240034033383,0.05838996210292661,3,0.9928177672194538,0.00021440674179048236,3,5683.773385763168,842.4028102198598,3
staeformer,STAEformer,6-LearnedAttn,6.5,0.2,32,1.3,0.9941161672274271,5.501638941670331e-05,3,0.8610591292381287,1.96197088251675e-05,3,1.7666666666666666,0.057735026918962644,3,1.3817874682357905,0.03154503035007332,3,0.9945237858089704,5.174053867740274e-05,3,12057.676231384277,29.197531241001993,3
staeformer,STAEformer,6-LearnedAttn,6.5,0.3,8,1.95,0.9990474581718445,2.3391842652254157e-05,3,0.8653984665870667,5.927890940040627e-06,3,1.1,0.0,3,1.6703293088490068,0.0,3,1.000800123581244,2.1236310135523895e-05,3,2238.992080847422,599.565914930085,3
staeformer,STAEformer,6-LearnedAttn,6.5,0.3,16,1.95,1.000659187634786,1.588677175176197e-05,3,0.8664051095644633,4.052385329800872e-06,3,0.8000000000000002,0.0,3,1.1224972160321824,0.0,3,1.000151431827875,1.4066818056438439e-05,3,3636.2309419314065,2499.546360515334,3
staeformer,STAEformer,6-LearnedAttn,6.5,0.3,32,1.95,0.9998219211896261,4.26372123749471e-05,3,0.865939716498057,1.31228168346962e-05,3,0.9,0.0,3,1.5459624833740306,0.0,3,0.9998441962151102,4.0724231355794086e-05,3,8443.31172990799,1910.2667423300318,3
staeformer,STAEformer,6-LearnedAttn,6.5,0.4,8,2.6,1.000454306602478,1.5726592620888216e-05,3,0.8664300839106241,4.365540105303025e-06,3,1.3166666666666667,0.028867513459481315,3,1.596380843122997,0.03320098740797265,3,0.9988638090683302,1.5698046548683342e-05,3,2584.7493011951447,286.33425663508916,3
staeformer,STAEformer,6-LearnedAttn,6.5,0.4,16,2.6,1.000981330871582,2.5033950805664062e-05,3,0.8664702773094177,7.460587457148897e-06,3,0.85,0.0,3,1.3143439428094916,0.0,3,1.000284760959575,2.485820390260883e-05,3,2867.0818375746408,206.19765256602443,3
staeformer,STAEformer,6-LearnedAttn,6.5,0.4,32,2.6,1.0007115999857585,6.509016427829672e-06,3,0.8663698037465414,1.894577803495685e-06,3,1.6499999999999997,0.0,3,1.796524422322168,0.0,3,1.0003452338071004,3.210892964960001e-06,3,4184.8391083876295,593.2106568293518,3
staeformer,STAEformer,6-LearnedAttn,6.5,0.5,8,3.25,1.0006770292917888,8.781391383875487e-06,3,0.8663361072540283,4.62886770137642e-06,3,0.75,0.0,3,1.0897247358851685,0.0,3,0.999934911738773,1.0470537442318672e-05,3,2646.4814763863883,856.2991577992135,3
staeformer,STAEformer,6-LearnedAttn,6.5,0.5,16,3.25,0.9996105829874674,1.5875922129656585e-05,3,0.8657174110412598,3.5077320790025216e-05,3,1.3999999999999997,0.0,3,1.772004514666935,0.0,3,0.9999449602129032,9.125939240730008e-06,3,3244.773927052816,561.7854505542045,3
staeformer,STAEformer,6-LearnedAttn,6.5,0.5,32,3.25,0.9997256199518839,7.348596037438428e-05,3,0.8658075332641602,7.895948576015511e-05,3,1.2166666666666666,0.057735026918962644,3,1.225060964320307,0.00940481514433458,3,0.9994373170890939,7.153642172448075e-05,3,5514.352669636409,67.58691650096712,3
